tree,asite,site,ROW,COL,REP,SET,mum,dad,selection_type,rot,pith_year,pith_age,clb15,ht15,dbh15,heartwood,sapwood,sapwood_heartwood_ratio,cath,cbth,csab,cmyr,clim,cmono,cathprop,csabprop,fibre,cell,lignin,fath,fbth,fsab,fmyr,flim,fmono,fathprop,fsabprop,capi,cthu,fapi,fthu,clb15,plicatic_acid,gamma_thujaplicin,beta_thujaplicin,beta_thujaplicinol,thujic_acid,methyl_thujate,alpha_thujaplicin,plicatic_acid_PAR_CW,gamma_thujaplicin_PAR_CW,beta_thujaplicin_PAR_CW,beta_thujaplicinol_PAR_CW,thujic_acid_PAR_CW,methyl_thujate_PAR_CW,alpha_thujaplicin_PAR_CW,A,B,C,D,E,F,G,H,I,nezukone,thujaplicatin_methyl_ether,beta_dolabrin,thujaplicins,thujaplicins_PAR_CW,lignans_PAR_CW,Fhat3,HT_BLUP
11262,WEST,3,40,48,25,7,340,158,VOL,0,NA,NA,2,560,75,NA,NA,NA,38839,5981,4534,3529.8,1385.8,78894,0.492293457,0.057469516,57.55,12.46,45.04,17911,4767,4898,1243,363,32823,0.545684429,0.149224629,2756,464.6,910.55054,224.67581,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0732667,22.01043812
11263,WEST,3,39,48,25,7,214,87,VOL,0,2000,17,2,630,87,49.954,20.168,0.403731433,22589,7109,2507.3,1687.7,604.9,40962,0.551462331,0.06121039,55.59,13.11,42.52,14392,3780,3194,762,256,25111,0.573135279,0.127195253,1256,228.2,620.13793,143.88966,2,0,275.4,116.9,66,4100.2,0,275.9,0,11.95,4.1,0.74,18.48,0,10.39,2.09,1.98,1.48,3.4,1.24,5.09,3.74,0.05,11.22,10.44,8.75,0.41,734.2,27.59,10.5,0.112921,-0.071632195
11264,WEST,3,37,48,25,7,779,368,VOL,0,2002,15,2,620,84,56.88019512,4.875,0.085706457,27780,5064,2554.9,1470.1,424.3,45602,0.609183808,0.056026051,51.62,18.53,33.14,36388,6014,10406,2812,751,63622,0.571940524,0.163559775,888,226.6,2033.05635,460.72941,2,123.3,338.9,455.6,27.5,3247.3,20.1,632.8,0.38,14,14.29,0.25,14.63,0.09,23.38,3.31,1.92,0.6,1.09,0.94,18.96,7.78,1.13,23.59,19.19,6.99,0.52,1454.8,52.44,22.37739702,0.175094,6.178778584
11265,WEST,3,36,45,25,8,430,0,VOL,0,1999,18,2,620,96,41.24546278,16.549,0.401232012,18767,7242,1866.8,1308.2,598.7,34884,0.537983029,0.053514505,57.08,20.54,36.43,28187,4895,7982,1970,573,49304,0.571698037,0.161893558,802,146.2,1342.59114,333.95316,2,0,368.7,28.4,95.7,4128.2,38.9,267.4,0,14.73,1.32,1.17,18.63,0.17,10.32,2.5,6.77,2.79,9.21,1.46,16.9,3.76,0,12.79,24.26,7.01,0.3,760.2,27.84,32.9,0.417767,12.58493864
11266,WEST,3,35,48,25,8,173,402,VOL,0,2001,16,2,670,95,37.09874405,16.848,0.454139363,33504,7396,3235.8,1978.9,590.8,52123,0.642787253,0.06208008,59.33,15.44,44.06,21614,5275,7577,1410,658,41803,0.517044231,0.181254934,1228,261.2,1074.799,269.83579,2,0,171.5,51.9,152,3937.6,0,448.6,0,8.16,2.12,1.87,17.75,0,17.41,2.41,4.86,6.76,12.44,3.29,24.53,10.05,0.14,15.71,9.25,9.15,0.31,824,29.87,41.8,0.0987322,13.60228217
11267,WEST,3,33,45,25,8,221,20,VOL,0,2000,17,2,620,76,30.927,13.448,0.434830407,29802,4119,2266.9,1963.1,716.6,55853,0.533579217,0.040586898,55.94,8.04,47.88,22660,5555,7091,1707,508,43153,0.525108335,0.164322295,1361,216.9,1216.64735,313.35265,2,0,513.5,148.4,71.8,4006.4,0,527.9,0,20.63,5.09,0.81,18.06,0,19.62,2.37,3.32,2.96,12.7,2.47,20.26,8.65,0,10.65,28.95,6.04,0.44,1261.6,46.59,36.3,0.119634,2.458664799
11268,WEST,3,33,48,25,8,322,191,HTWD,0,2000,17,2,640,99,62.344,20.079,0.322067881,33770,8820,3195.9,2456.4,753.4,59626,0.566363667,0.053599101,53.31,17.13,36.13,20609,3931,11151,1371,473,41936,0.491439336,0.265905189,1515,314.9,1136.02,301.14638,2,86.5,81.7,305.8,12.2,2761.7,0,289.8,0.24,4.66,9.74,0.06,12.44,0,10.36,1.45,0.82,0.58,1.22,0.77,12.83,1.67,0,5.4,4.36,4.07,0,689.5,24.82,15.03754897,0.169429,15.38948192
11269,WEST,3,30,45,20,5,527,126,VOL,0,2000,17,3,660,96,38.333,20.776,0.541987322,25350,7626,2845.7,2130.8,642.6,45936,0.551854754,0.061949234,57.16,18.01,38.95,15518,3308,5226,1099,319,28988,0.535324962,0.180281496,1306,254.2,777.03715,224.91455,3,0,408.6,528.2,87.8,4110.3,20.5,171.2,0,16.88,16.59,1.02,18.53,0.09,6.49,1.43,2.4,1.46,4.2,1.13,16.37,9.16,0.11,12.09,7.07,5.18,0.55,1195.8,41.53,23,0.113074,8.258599433
11270,WEST,3,28,46,20,8,1,404,VOL,0,2000,17,2,550,69,23.244,18.307,0.787601101,44215,10244,6374.4,3614.2,968.7,69757,0.633843199,0.091380077,59.16,22.68,36.07,22662,4843,4679,1620,470,39042,0.580451821,0.119845295,2234,415,1207.6087,257.11087,2,0,542.5,145,234.9,4467,22.9,442.2,0,20.88,4.76,3,20.16,0.1,17.52,3.15,4.21,4.22,15.56,3.41,31.73,6.91,2.45,19.44,22.24,11.58,0.24,1364.6,46.4,51.5,0.184543,-4.981504636
11271,WEST,3,28,48,20,8,322,329,HTWD,0,2001,16,2,470,66,24.053,16.716,0.694965285,25400,11185,3304.9,1728.4,772.8,50763,0.500364439,0.065104505,53.05,15.61,37.44,12919,2055,5198,755,260,25999,0.496903727,0.199930767,1457,272.1,685.26639,170.94126,2,152.1,162.6,530.8,40.5,3252.4,0,415,0.44,8.55,16.82,0.37,14.63,0,15.58,1.95,1.35,1.65,5.46,1.4,8.96,2.63,0.07,4.98,3.42,2.27,0,1148.9,41.32,16.33758156,0.196098,-56.93699279
11272,WEST,3,27,47,20,8,88,87,HTWD,0,2000,17,2,510,63,40.013,3.604,0.090070727,18803,1727,2948,2480.4,622,37907,0.496029757,0.077769277,54.29,19.96,34.27,23040,2981,6363,1266,384,40061,0.575122938,0.15883278,1577,443.6,1089.29631,265.16757,2,0,224,334.9,16.6,3155.3,0,338.5,0,10.41,10.79,0.08,14.2,0,12.77,2.82,2.36,1.37,5.92,2.5,10.57,9.78,0,17.41,9.08,5.16,0.59,914,34.64,18.9,0.105658,-47.53753567
11273,WEST,3,26,13,22,8,173,430,VOL,0,2000,17,2,450,100,22.243,17.61,0.791709751,12977,2133,5859.9,1446.5,490.8,24990,0.519287715,0.234489796,58.14,14.28,44.08,12743,4723,6375,975,309,28601,0.445543862,0.222894304,1080,259,755.8989,228.53736,2,188.3,372.3,98.5,120.3,3919.3,17.8,540.2,0.61,15.53,3.57,1.45,17.66,0.08,20.39,2.28,2.6,2.54,14.12,2.92,22.78,8.74,0.36,14.43,16.45,13.98,0.22,1131.3,41.16,40.11393001,0.171849,2.030919678
11274,WEST,3,24,47,14,6,214,126,VOL,0,2000,17,2,640,80,58.814,5.993,0.101897507,45028,9852,4280,3303.7,846.3,72556,0.620596505,0.058988919,52.62,18.92,33.75,19551,3516,5580,1277,368,34733,0.562894078,0.160654133,1885,436.6,973.93803,247.50535,2,339.9,1024.7,108.1,149.9,3577,15.8,647.8,1.22,38.83,3.81,1.85,16.12,0.07,22.58,2.8,6.7,6.32,75.05,7.31,22.35,4.82,4.61,8.28,64.88,10.76,0.89,1930.5,67.96,105.4218783,0.136726,-7.715000645
11275,WEST,3,22,47,14,6,344,158,VOL,0,2001,16,2,750,107,54.623,22.526,0.412390385,19313,4367,2183.4,1427.5,376.9,30343,0.63648947,0.071957288,49.83,19.83,29.66,22384,4046,4162,1133,371,37120,0.603017241,0.112122845,802,193.2,937.78247,195.46134,2,0,49.4,35.6,33.2,1551.9,0,81.8,0,2.5,1.58,0.29,6.95,0,3.02,2.04,1.27,0.77,2.01,1.26,12.91,2.46,0.14,5.87,5.07,4.26,0,200,7.39,16.2,0.119144,39.68867811
11276,WEST,3,21,48,14,6,95,158,VOL,0,2000,17,2,760,128,72.63,25.504,0.351149663,27959,11290,3563.4,1744.1,650.7,47842,0.584402826,0.074482672,56.71,15.01,41.5,13602,3732,2076,376,201,22612,0.601539006,0.091809659,1255,220.6,437.55581,80.45116,2,441.2,57.8,31.4,18,431.6,24.8,45.8,1.63,3.77,1.37,0.13,1.91,0.11,1.66,0.8,7.28,0.56,1.21,0.52,5.88,1.69,0.19,4.31,13.15,1.92,0.13,153,7.06,16.03347627,0.120555,32.6367601
11277,WEST,3,20,47,14,7,94,426,VOL,0,2000,17,2,820,123,54.7825,18.4505,0.33679551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25482,5729,8498,2053,550,48563,0.524720466,0.174989189,NA,NA,1438.66842,353.24737,2,0,1717.3,514.3,318.9,5229.6,22.6,597,0,31.67,16.16,4.05,23.59,0.1,22.94,2.25,4.5,6.18,47.24,2.64,43.13,1.83,2.74,11.54,18.3,4.8,0,3147.5,74.82,94.8,0.0675875,23.09452075
11278,WEST,3,19,45,14,7,10,87,VOL,0,1999,18,2,570,60,25.531,14.785,0.579099918,34526,7748,5780.4,2441.9,687.1,55601,0.620960055,0.103962159,55.59,15.97,39.42,11478,3942,2330,140,177,20836,0.550873488,0.111825686,1381,295.5,295.80585,63.19582,2,180.5,580.6,274.1,83.3,3255.2,0,157.8,0.56,23.34,8.97,0.95,14.65,0,5.86,3.93,3.46,1.1,2.06,1.08,15.13,5.21,0,10.94,16.18,10.02,0.55,1095.8,39.67,21.2644756,0.212111,-21.98262342
11279,WEST,3,18,45,14,7,58,20,VOL,0,2007,10,2,740,112,34.32978356,13.377,0.389661647,29861,6763,6188.4,2506.4,649.2,47467,0.629089683,0.13037268,54.57,17.17,37.63,28913,4383,7854,1695,485,50176,0.576231665,0.156529018,1509,360.8,1430.21538,328.10059,2,812.8,1342.6,342.8,189.1,2645.7,20.9,520.3,3.1,49.96,10.82,2.38,11.92,0.09,15.05,2.06,8.02,3.34,19.86,1.4,18.57,1.08,0.18,2.44,33.07,3.26,0.42,2394.8,78.63,49.59967513,0.249583,4.454803521
11280,WEST,3,18,46,14,7,784,87,VOL,0,2001,16,2,670,103,40.834,22.441,0.549566538,32321,7601,6566.2,2589.6,683.1,51721,0.624910578,0.126954235,53.95,16.28,38.04,9968,3583,3126,525,193,19967,0.499223719,0.156558321,1621,364.5,477.5427,130.2011,2,151.9,381.4,145.1,56.3,4671.3,0,367.7,0.5,15.39,4.85,0.64,21.08,0,13.52,3.08,2.93,1.39,3.09,0.7,9.88,2.82,0,8.74,13.68,5.43,0.27,950.5,34.67,16.39856202,0.0260481,3.726373942
11281,WEST,3,18,47,14,7,322,87,HTWD,0,2001,16,2,710,114,48.22366667,16.251,0.33699221,43026,10373,3764.1,3818.8,1019.5,78176,0.550373516,0.048149048,57.19,21.25,35.38,10953,2538,2378,128,162,19119,0.572885611,0.12437889,2265,585.3,359.42206,92.21765,2,144,473.7,358.1,71.4,3096.9,0,361,0.46,18.86,11.34,0.83,13.95,0,13.63,1.62,4.2,2.13,9.43,1.63,11.35,1.91,0.02,3.98,7.03,2.57,0,1264.2,44.66,25.35873343,0.45728,-13.45683706
11282,WEST,3,14,87,7,4,94,191,VOL,0,2003,14,3,580,60,31.91125,23.975,0.75130244,27966,6463,5294.5,2489.6,738.4,45819,0.610358148,0.1155525,54.19,13.5,40.55,30066,6028,9854,2634,672,56518,0.531972115,0.174351534,1670,343.4,1717.38632,452.14421,3,0,92.5,74.2,56,3515.9,0,402.7,0,5.21,2.77,0.62,15.85,0,15.3,1.94,1.75,1.14,5.83,1.03,9.48,4.87,0,7.87,8.92,4.85,0.15,625.4,24.05,17,0.147775,47.06244978
11283,WEST,3,14,46,9,8,527,87,VOL,0,2001,16,2,700,118,52.766,17.572,0.333017473,24916,10038,4699.3,1621.1,603.1,47612,0.52331345,0.098699908,55.14,17.81,37.12,18175,4879,4744,1111,359,33055,0.549841174,0.143518378,1394,296.8,839.98659,207.37236,2,0,411.5,170.4,55.9,3104.2,24.9,249.7,0,16.28,5.56,0.65,14,0.11,9.7,3.34,1.97,1.63,6.83,1.09,9.36,4.09,0,17.35,12.17,5.28,0.42,887.5,32.61,18.2,0.196414,14.51697919
11284,WEST,3,12,46,9,1,334,243,VOL,0,2000,17,2,770,126,59.427,20.986,0.353139146,20864,6115,2059.3,1315.1,403,32928,0.633624879,0.06253948,57.28,18.88,37.96,22897,2659,3860,1417,441,35399,0.646826182,0.109042628,781,157.1,1037.10631,257.22824,2,0,0,0,0,27.9,20.2,0,0,0,0,0,0.08,0.09,0.16,0,0.04,0,0.09,0,0,0.2,0,0.29,0.49,0,0,0,0.16,0.1,0.227059,-7.893239423
11285,WEST,3,10,46,9,1,58,368,VOL,0,2000,17,2,700,100,47.773,14.432,0.302095326,16448,4346,3084,1221.2,401.9,29889,0.550302787,0.103181773,58.33,15.01,43.22,39040,5150,7832,2298,676,63064,0.61905366,0.124191298,877,180.1,1717.56058,375.85962,2,260.9,835.2,418.4,182.2,4905.1,19.8,1242.4,0.94,31.57,13.08,2.3,22.14,0.09,45.26,3.65,4.98,4.67,18.87,1.94,14.67,4.08,0,6.56,55.74,3.57,0,2678.2,92.21,39.53707159,0.0911429,7.863031635
11286,WEST,3,10,48,9,1,173,426,VOL,0,2005,12,2,460,52,22.307,3.527,0.158111803,30858,12912,5067.8,2128.8,753.8,59328,0.520125405,0.085420038,56.59,13.42,43.03,26867,5514,5205,1312,439,43651,0.615495636,0.119241254,1658,328.4,1126.96939,251.20714,2,0,221.7,91,89.7,1606.5,0,48.3,0,11.91,3.85,0.94,7.16,0,1.72,4.58,3.77,1.44,3.12,1.71,11.82,2.41,0.26,5.56,6.98,4.01,0,450.7,18.42,18.7,0.0836428,-45.32476716
11287,WEST,3,9,45,9,1,88,87,HTWD,0,2001,16,2,690,91,42.23409783,25.698,0.608465702,34351,11779,5107,2622.7,774.3,58079,0.591453021,0.087931955,55.68,19.14,36.32,15478,3610,3727,946,265,26506,0.583943258,0.140609673,1567,294.2,715.12319,183.66667,2,211.3,776.8,567.9,118,6189.7,21.8,941.4,0.71,30.05,17.76,1.42,27.93,0.1,34.86,1.49,5.09,1.92,5.81,2.21,13.23,7.51,0,9.81,31.19,4.06,0.34,2404.1,84.43,24.8073993,0.166812,-39.38271892
11288,WEST,3,7,47,3,4,2,191,VOL,0,1999,18,2,740,84,34.553,32.246,0.933233004,26145,8975,4527.4,2010,608.3,49740,0.525633293,0.091021311,58.11,7.59,50.28,29166,6180,6146,1991,542,48232,0.604702272,0.127425775,1325,284.1,1397.21004,333.17419,2,0,494.8,525.9,125.2,4870.4,0,852.4,0,20.17,16.57,1.5,21.96,0,29.8,3.19,5.24,6.32,19.11,2.14,34.34,5.27,0,11.55,27.72,6.84,0,1998.3,68.04,58.6,0.117391,35.50858393
11289,WEST,3,6,47,3,4,243,430,VOL,0,1999,18,2,640,81,32.123,24.455,0.761292532,36382,10534,2996.9,3086.8,998.2,65516,0.555314732,0.045743025,60.09,18.7,40.95,19858,4372,4152,1220,421,33218,0.597808417,0.124992474,1970,419.2,902.07224,207.91825,2,0,332,248.2,122.9,3161.5,0,311.6,0,13.82,8.03,1.5,14.24,0,11.45,2.08,6.26,7.82,48.21,6.42,35.45,8.21,0.26,17.24,18.47,8.37,0.27,1014.7,35.07,89.9,0.197954,19.53358568
11290,WEST,3,3,48,3,6,94,0,VOL,0,2001,16,2,860,118,74.764,25.27,0.337996897,41769,10331,6402.9,3166.8,781.2,65428,0.638396405,0.097861772,53.75,19.34,34.79,30973,6872,7714,2345,685,53894,0.574702193,0.143132816,1883,428.6,1561.65207,414.94215,2,36.3,18.9,26.2,12.7,751.2,0,116.3,0.08,0.95,1.08,0.11,3.37,0,4.27,0.85,0.34,0,0.85,0.31,1.95,0.46,0.08,3.8,1.76,1.28,0,174.1,6.41,3.281037298,0.327698,35.2552691
11291,WEST,3,1,52,3,8,221,430,VOL,0,1999,18,3,900,121,57.054,28.119,0.49284888,30953,9316,6619.2,2836,806.4,53389,0.579763622,0.123980595,61.06,18.09,42.75,15986,4775,6050,949,352,30689,0.520903255,0.19713904,1747,374.1,778.34181,206.41582,3,193,1464.3,349.6,139.9,3241.1,14.1,808.8,0.66,54.36,11.03,1.74,14.61,0.06,30.56,2.55,7.49,1.61,3.21,0.73,14.9,1.31,0,4.32,61.5,2.51,0,2762.6,97.69,26.26280634,0.13282,39.12825039
11292,WEST,3,4,49,3,8,527,402,VOL,0,2000,17,2,890,120,59.28,28.471,0.480280027,21266,8752,4891.1,1555.7,539.5,42871,0.496046278,0.114088778,54.51,17,37.63,21498,4410,8502,1605,463,40820,0.526653601,0.208280255,1023,244.5,1144.25631,338.14198,2,0,153.4,54,46.6,2736,47.7,218.6,0,7.12,2.08,0.52,12.33,0.21,8.08,1.42,2.32,0.75,4.06,1.24,17.46,7.08,0,18.51,19.2,8.17,0.45,472.6,18.25,23.9,0.131115,41.189542
11293,WEST,3,4,50,3,8,222,368,VOL,0,2000,17,2,950,155,58.152,26.477,0.455306782,37119,14156,2859.5,2668,724.6,65046,0.570657688,0.043961197,53.27,14.36,39.12,12748,4049,3883,755,253,23645,0.539141468,0.164220765,1656,349.2,599.83333,149.21014,2,348.3,888.8,926.4,239,3537.3,0,1215.8,1.28,33.49,28.45,3.05,15.95,0,46.41,2.53,9.98,11.68,31.89,3.53,17.79,4.07,0,10.55,71.32,8.71,0,3270,111.4,60.98143963,0.396737,40.50146835
11294,WEST,3,4,51,3,8,243,430,VOL,0,2000,17,2,870,135,67.904,40.647,0.598595075,29738,12711,3028,2214.8,702.6,55382,0.536961468,0.054674804,52.84,15.76,36.53,13058,3117,2710,725,242,21485,0.607772865,0.126134512,1340,331.3,605.86019,134.58641,2,142.3,507.1,102.8,49.8,2133.2,0,471.5,0.46,19.93,3.58,0.55,9.6,0,13.59,2,2.28,1.17,0.95,1.3,9.29,3.68,0.1,10.6,22.04,3.78,0.49,1131.2,38.14,12.95985224,0.120118,30.90634486
11295,WEST,3,6,49,3,2,527,402,VOL,0,1999,18,3,740,113,41.735,22.65,0.542709956,34921,10720,4269.1,2079.5,698.5,57442,0.60793496,0.074320184,54.62,21.45,33.12,22092,4162,6548,1613,470,38440,0.57471384,0.170343392,1298,288.5,1163.96429,310.34722,3,0,482.5,232.3,65,3395.8,19.2,621.4,0,18.8,7.43,0.77,15.31,0.08,23.97,2.16,3.04,1.7,5.28,1.05,17.82,4.63,0.05,6.67,19.65,1.76,0.53,1401.2,51.5,26.1,0.0945842,36.90702079
11296,WEST,3,6,50,3,2,173,158,VOL,0,2000,17,4,700,100,38.243,19.596,0.512407499,20992,7761,5347.7,1748.4,558.7,43205,0.485869691,0.123775026,58.9,18.13,41.1,15879,4132,7250,1249,395,31977,0.496575664,0.226725459,1105,263.5,900.79452,283.90068,4,1001.8,1267.9,785.2,132.6,5382.3,52.7,1034.9,4.08,46.95,24.12,1.66,26.17,0.23,39.76,4.36,15.94,15.26,98.01,8.48,54.9,3.5,2.82,9.98,93.31,11.54,0.54,3220.6,113.03,172.8825412,0.130629,0.949589487
11297,WEST,3,8,51,3,2,204,402,VOL,0,2001,16,2,790,87,30.996,22.108,0.713253323,38614,11515,3642.9,2988,1020.1,66537,0.580338759,0.054749989,56.02,16.65,38.8,17342,4026,3990,948,305,28670,0.604883153,0.139169864,1991,415.6,769.08,182.0475,2,0,430.8,58.4,145.2,3620.1,52.7,550.9,0,17.48,2.32,1.79,16.31,0.23,21.04,1.98,6.99,8.17,57.81,12.61,55.39,20.11,0.54,24.57,17.68,10.43,0.58,1185.3,43.21,120.2,0.49344,40.43668353
11298,WEST,3,8,52,3,2,336,426,HTWD,0,2000,17,2,600,82,43.813,20.5,0.467897656,27276,7095,2634.1,2187.5,682.3,47418,0.575224598,0.055550635,57.27,22.73,34.51,18260,3293,3677,1174,332,30384,0.600974197,0.121017641,1448,253.3,854.84483,203.12069,2,158.7,569.3,306.5,146.6,2633.7,0,205.1,0.5,22.55,9.85,1.8,11.85,0,7.74,2.07,2.42,1.74,9.73,1.55,7.45,4.86,0.12,9.65,8.91,4.96,0.47,1227.5,42.41,20.10199993,0.198667,-24.24054943
11299,WEST,3,9,49,9,4,95,158,VOL,0,2000,17,2,640,91,43.132,18.691,0.433344153,35663,10293,2773.7,2502.6,820.8,61666,0.578325171,0.044979405,53.81,13.84,40.15,16907,3785,4673,1029,347,29355,0.575949583,0.159189235,1564,385.7,835.70977,210.12256,2,0,916.6,277.6,151.8,4340.2,20,467.5,0,34.86,8.92,1.88,19.57,0.09,15.37,2.76,5.58,1.73,5.09,1.44,13.96,3.91,0,6.94,17.76,3.32,0.36,1813.5,61.39,24.7,0.186924,21.68510837
11300,WEST,3,10,49,9,4,784,444,VOL,0,2000,17,4,700,92,39.743,21.939,0.55202174,26336,10135,3432.1,1718.7,493.1,43491,0.605550574,0.078915178,52.78,11.34,41.3,15368,3927,5500,1110,356,28857,0.532557092,0.190595003,918,202.1,825.80422,236.29337,4,81.2,141.1,149.2,44.7,6250.6,20.5,554.1,0.17,6.48,4.91,0.5,32.21,0.09,21.92,3.74,2.53,2.38,11.2,1.53,10.01,5.75,0.38,11.3,14.75,3.01,0.29,889.1,34.1,23.87495153,0.212237,10.52329743
11301,WEST,3,10,50,9,4,235,392,HTWD,0,2000,17,2,620,69,40.032,19.773,0.493929856,17755,7800,3468.6,1234.3,426.3,31462,0.564331575,0.110247282,53.91,15.09,38.73,9605,2600,2645,430,185,16856,0.569826768,0.156917418,714,156.4,399.64528,117.22642,2,0,362,153.1,27.7,3518.6,20,816.4,0,15.01,5.18,0.25,15.86,0.09,31.12,1.6,0.85,1.97,3.79,1.46,14.97,13.64,0,27.7,16.37,22.31,0.58,1359.2,52.14,19.6,0.493798,-39.1459423
11302,WEST,3,11,51,9,4,779,421,VOL,0,2000,17,2,840,122,52.00402976,27.176,0.522574887,24876,8283,4291.3,2129.8,636.4,50246,0.495084186,0.085405803,57.68,19.05,38.37,17903,3219,9034,1389,430,35940,0.498135782,0.251363383,1289,347.7,1068.55139,315.45458,2,190.7,1061.7,246.5,123.4,3142.2,14.7,663.1,0.66,39.7,7.87,1.53,14.17,0.06,25.95,2.17,4.16,1.07,2.29,1.65,9.6,7.19,0,14.9,24.2,5.71,0.44,2094.7,75.49,16.76305844,0.258795,23.54992247
11303,WEST,3,12,49,9,4,322,421,HTWD,0,1999,18,2,520,65,45.326,1.802,0.039756431,19973,5630,7506.7,1956.8,724.1,38167,0.523305473,0.196680378,59.15,12.5,46.45,14292,3514,7433,1081,333,29360,0.486784741,0.253167575,1258,323.5,844.23304,266.49652,2,141.6,689.5,344.1,68.7,2192.9,0,756.9,0.41,27.28,11.1,0.75,9.85,0,28.13,1.35,1.65,1.45,1.47,0.65,5.09,4.89,0,9.04,12.1,8.88,0.56,1859.2,67.82,8.610931268,0.104544,-21.98785827
11304,WEST,3,18,49,14,1,222,243,VOL,0,2003,14,2,710,131,60.92635526,24.508,0.402256132,37792,9242,7513.4,3598.5,1049.2,62793,0.601850525,0.119653465,54.44,14.12,41.03,32984,3458,7761,2047,670,52288,0.630813953,0.148427938,2221,468.2,1544.10446,377.80382,2,269.3,669.4,131.2,70.4,2971.3,0,513,0.89,26.89,4.75,0.76,13.36,0,19.1,2.5,4.8,2.32,5.12,1.49,13.67,2.67,1.17,6.29,31.22,4.46,0.29,1384,51.79,24.49307744,0.250219,23.6721619
11305,WEST,3,24,51,14,2,235,235,HTWD,0,2002,15,2,330,42,20.74944737,11.854,0.571292324,14634,7222,5928.1,1238.6,382.8,31355,0.466719821,0.189063945,56.99,15.74,41.05,7941,3294,5297,722,297,19349,0.410408807,0.273760918,614,199.3,414.27957,167.65376,2,247.2,792.2,305.2,288.9,4301.8,26.6,998.5,0.8,31.48,10.06,3.61,19.37,0.12,37.07,1.81,2.32,3.36,11.53,2.06,20.21,11.98,1.48,43.18,27.34,22.63,0.83,2384.8,83.05,34.79637884,0.709564,-96.20255877
11306,WEST,3,25,51,20,6,204,158,VOL,0,2001,16,2,820,115,60.349,15.858,0.262771546,40173,9142,7444.7,3338.5,939.4,66832,0.601104261,0.111394242,55.77,10.53,44.89,28861,3264,5084,1367,469,44100,0.654444444,0.115283447,2008,442.4,1169.72203,259.96136,2,441.7,595.3,149.5,127.5,3831.2,20.2,350.6,1.63,23.19,5.01,1.57,17.28,0.09,12.87,2.6,6.19,3.68,12.82,2.12,14.71,14.99,0,40.83,26.1,10.84,0.61,1222.9,43.25,35.33216615,0.201811,41.27205122
11307,WEST,3,28,51,20,6,336,87,HTWD,0,2002,15,2,570,63,27.621,15.019,0.543752942,46192,8953,5833.9,4053.2,1373.3,83066,0.55608793,0.070232105,55.54,21.87,33.51,19258,3513,6931,1174,369,34527,0.557766386,0.200741449,2307,624.9,881.875,284.75,2,178.9,94.4,83,97.2,4949.6,50,410.3,0.56,5.73,3.16,1.14,22.32,0.22,15.53,3.42,2.34,3.28,7.17,1.23,7.82,3.41,0.16,15.8,9.77,8.8,0,684.9,25.56,17.86441597,0.444475,-19.27578826
11308,WEST,3,30,51,20,2,221,421,VOL,0,2000,17,2,690,90,40.571,18.344,0.452145621,40205,9129,2392.4,2865.8,850,66321,0.606218242,0.036073039,54.45,16.82,37.13,25898,3648,4723,1702,454,41123,0.629769229,0.11485057,1867,356.9,1188.44049,269.21296,2,357.1,1554.8,252.6,199.4,4633.4,0,874,1.28,58.15,8.24,2.49,20.89,0,32.87,4.13,5.87,4.74,23.39,2.24,23.52,2.06,0,6.73,51.06,5.29,0.45,2880.8,102.2,54.07571368,0.302098,11.37561582
11309,WEST,3,34,50,26,6,22,243,HTWD,0,2002,15,2,690,105,47.442,30.88,0.650900046,47752,9510,3588.1,2908.7,922.4,74008,0.645227543,0.048482596,56.16,15.01,41.09,31189,6498,5644,2043,628,51446,0.606247327,0.109707266,1825,412,1438.52772,337.07566,2,0,187,249.9,45.7,2307.7,11.9,274.8,0,8.2,7.97,0.51,10.4,0.05,10.41,2.6,3.88,2.54,11.54,1.21,18.7,3.23,0.06,4.96,7.48,2.48,0.38,757.4,27.47,34.1,0.279887,0.932120056
11310,WEST,3,37,51,26,5,222,430,VOL,0,2000,17,3,660,95,37.278,18.771,0.503540962,39788,6346,3074,4031.8,989.8,81730,0.486822464,0.037611648,56.26,12.05,44.27,21968,4145,7537,1236,494,39250,0.559694268,0.192025478,2491,631.3,1001.21429,281.5119,3,0,783.4,287,106.7,3676.6,0,729.3,0,30.3,9.27,1.27,16.57,0,26.99,2.1,4.39,2.11,5.07,1.28,26.36,6.45,0,7.64,54.64,2.78,0.29,1906.4,68.12,35.9,0.088432,44.55751733
11311,WEST,3,37,52,26,5,58,402,VOL,0,2000,17,2,690,102,59.00795313,18.7,0.316906434,35678,9424,3949,2523.2,763.9,61591,0.579272946,0.064116511,56.6,20.8,35.8,20473,4015,5569,1325,385,35505,0.576623011,0.156851148,1497,389.9,904.91083,265.45223,2,181.9,457.5,124,84.1,3384.6,0,764.3,0.61,18.32,4.27,0.99,15.25,0,28.58,2.08,3.05,2.1,5.2,0.97,7.29,7.1,0,8.79,20.16,4.88,0.3,1429.9,52.46,16.10549338,0.382193,18.64752449
